player_name,age,nationality,team_name,start_year,end_year,appearances,league_name,image_url
Paul Paton,28,Northern Ireland,Dundee United,2013,2015,75,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Cammy Smith,19,Scotland,Aberdeen FC,2011,2015,76,Premiership,https://img.a.transfermarkt.technology/portrait/medium/158938-1638042579.jpg?lm=1
Wes Fletcher,24,England,Motherwell FC,2015,2015,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Simon Church,26,Wales,Aberdeen FC,2015,2015,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/66959-1473750447.jpg?lm=1
Charlie Mulgrew,29,Scotland,Celtic,2010,2015,134,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_37428_371_2012_1.jpg?lm=1
Lee Hodson,23,Northern Ireland,Kilmarnock FC,2015,2015,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/110356-1594966752.jpg?lm=1
Luis Zwick,21,Germany,Dundee United,2015,2015,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/329385-1713961638.jpg?lm=1
Scott Allan,23,Scotland,Celtic,2015,2015,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/60904-1624008256.jpg?lm=1
Callum Morris,25,Northern Ireland,Dundee United,2014,2015,38,Premiership,https://img.a.transfermarkt.technology/portrait/medium/62080-1626340316.jpg?lm=1
Abiola Dauda,27,Nigeria,Heart of Midl.,2015,2015,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/69651-1447760879.jpg?lm=1
Edward Ofere,29,Nigeria,Dundee United,2015,2015,13,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_35761_1005_2011_1.jpg?lm=1
Gary Woods,24,England,Ross County,2015,2015,12,Premiership,https://img.a.transfermarkt.technology/portrait/medium/73582-1626165487.jpg?lm=1
Kevin Thomson,30,Scotland,Dundee FC,2014,2015,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_12703_903_2013_08_08_1.jpg?lm=1
Guy Demel,34,Cote d'Ivoire,Dundee United,2015,2015,12,Premiership,https://img.a.transfermarkt.technology/portrait/medium/1368-1719519001.jpg?lm=1
Barry Robson,36,Scotland,Aberdeen FC,2013,2015,59,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jack Leitch,19,Scotland,Motherwell FC,2013,2015,27,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Riccardo Calder,19,England,Dundee FC,2015,2015,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aidan Connolly,19,Scotland,Dundee United,2013,2015,31,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dale Carrick,21,Scotland,Kilmarnock FC,2015,2015,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Darko Bodul,26,Austria,Dundee United,2015,2015,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/39373-1630994244.jpg?lm=1
Colin Kazım-Richards,28,Türkiye,Celtic,2015,2015,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/36802-1665673333.png?lm=1
Robbie Muirhead,19,Scotland,Partick Thistle,2015,2015,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/193885-1757465706.jpg?lm=1
Mark Connolly,23,Ireland,Kilmarnock FC,2014,2015,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/128285-1622031744.jpg?lm=1
Theo Robinson,26,Jamaica,Motherwell FC,2015,2015,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_39514_2454_2013_10_18_1.jpg?lm=1
Rocco Quinn,28,Scotland,Ross County,2012,2015,84,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_42611_2759_2014_02_19_1.jpg?lm=1
Ryan Stevenson,30,Scotland,Partick Thistle,2014,2015,42,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Julien Faubert,31,Martinique,Kilmarnock FC,2015,2015,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/18093-1590656038.jpg?lm=1
Kyle Knoyle,18,England,Dundee United,2015,2015,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/291171-1718194339.jpg?lm=1
Jordan Roberts,21,England,Inverness CT,2015,2015,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/213847-1625562757.jpg?lm=1
Liam Hughes,22,England,Inverness CT,2015,2015,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Michal Szromnik,22,Poland,Dundee United,2014,2015,14,Premiership,https://img.a.transfermarkt.technology/portrait/medium/181135-1721899485.png?lm=1
Darryl Westlake,24,England,Kilmarnock FC,2014,2015,25,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_123539_350_2013_09_24_1.jpg?lm=1
Aidan Nesbitt,18,Scotland,Partick Thistle,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/244263-1560853229.jpg?lm=1
Henri Anier,24,Estonia,Dundee United,2014,2015,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/95639-1726871548.jpg?lm=1
Josh Parker,24,Antigua and Barbuda,Aberdeen FC,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_132236_6248_2013_09_24_1.jpg?lm=1
Adam Taggart,22,Australia,Dundee United,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/171721-1722512977.png?lm=1
Jamie Sendles-White,21,Northern Ireland,Hamilton Acad.,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aaron Splaine,18,Scotland,Kilmarnock FC,2014,2015,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Charlie Telfer,19,Scotland,Dundee United,2014,2015,28,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rhys Healey,20,England,Dundee FC,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/238185-1748075915.jpg?lm=1
Jake Taylor,23,Wales,Motherwell FC,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Clarkson,29,Scotland,Motherwell FC,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Clarkson,22,Scotland,Motherwell FC,2002,2008,208,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dani López,29,Spain,Inverness CT,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Gary Irvine,30,Scotland,Dundee FC,2014,2015,33,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_43260_511_2014_03_12_1.jpg?lm=1
Gary Irvine,27,Scotland,Dundee FC,2012,2012,34,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_43260_511_2014_03_12_1.jpg?lm=1
Richie Foran,35,Ireland,Inverness CT,2015,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_21416_2451_2014_02_19_1.jpg?lm=1
Richie Foran,33,Ireland,Inverness CT,2010,2013,120,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_21416_2451_2014_02_19_1.jpg?lm=1
Richie Foran,28,Ireland,Inverness CT,2008,2008,15,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_21416_2451_2014_02_19_1.jpg?lm=1
Daryll Meggatt,24,Scotland,Dundee FC,2015,2015,6,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ryan Williams,24,England,Inverness CT,2015,2015,6,Premiership,https://img.a.transfermarkt.technology/portrait/medium/235687-1561194949.jpg?lm=1
Oumar Diaby,25,France,Hamilton Acad.,2015,2015,6,Premiership,https://img.a.transfermarkt.technology/portrait/medium/252713-1639235361.png?lm=1
Virgil van Dijk,23,Netherlands,Celtic,2013,2015,76,Premiership,https://img.a.transfermarkt.technology/portrait/medium/139208-1702049837.jpg?lm=1
Aaron Kuhl,19,England,Dundee United,2015,2015,5,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Syme,18,Scotland,Kilmarnock FC,2014,2015,10,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Scott Brown,20,Scotland,St. Johnstone,2013,2015,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Liam Caddis,21,Scotland,St. Johnstone,2012,2015,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Liam Caddis,16,Scotland,St. Johnstone,2010,2010,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ryan McLaughlin,20,Northern Ireland,Aberdeen FC,2015,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_205325_9252_2012_1.jpg?lm=1
Tobi Sho-Silva,20,England,Inverness CT,2015,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Florent Sinama-Pongolle,30,France,Dundee United,2015,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/4216-1448635837.jpg?lm=1
Carlton Cole,31,England,Celtic,2015,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_3179_379_2014_01_15_1.jpg?lm=1
Conor Brennan,21,Northern Ireland,Kilmarnock FC,2014,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Riku Riski,25,Finland,Dundee United,2015,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/48020-1446632375.jpg?lm=1
Calvin Colquhoun,18,Scotland,Dundee FC,2014,2015,5,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Justin Johnson,18,Netherlands,Dundee United,2014,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jack Hendry,20,Scotland,Partick Thistle,2014,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/363223-1716378264.jpg?lm=1
Tyler Blackett,21,England,Celtic,2015,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/134414-1664049865.jpg?lm=1
Arturo Rodríguez,26,Spain,Dundee FC,2015,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/171402-1732300954.JPG?lm=1
Chris Turner,28,Northern Ireland,Hamilton Acad.,2015,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_13490_3258_2010_3.jpg?lm=1
Logan Bailly,29,Belgium,Celtic,2015,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/13021-1534931052.jpg?lm=1
Adam Collin,30,England,Aberdeen FC,2015,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_3564_1194_2013_09_23_1.jpg?lm=1
Martin Canning,33,Scotland,Hamilton Acad.,2014,2015,26,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Martin Canning,28,Scotland,Hamilton Acad.,2008,2010,91,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Kemy Agustien,28,Curacao,Hamilton Acad.,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_24862_2288_2013_03_07_1.jpg?lm=1
Dylan Carreiro,20,Canada,Dundee FC,2014,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/292558-1558120215.jpg?lm=1
Harry Souttar,16,Australia,Dundee United,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/298091-1669819322.jpg?lm=1
Sean McKirdy,17,Scotland,Heart of Midl.,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Joe Nuttall,18,England,Aberdeen FC,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Cammy Ballantyne,18,Scotland,Dundee United,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Brad Smith,18,Scotland,Dundee United,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Matty Smith,18,Scotland,Dundee United,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Luke Watt,18,Scotland,Motherwell FC,2014,2015,7,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alex Henshall,21,England,Kilmarnock FC,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ross Barbour,22,Scotland,Kilmarnock FC,2011,2015,57,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Antonio German,23,Grenada,Partick Thistle,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/105500-1590140052.png?lm=1
Mario Bilate,23,Netherlands,Dundee United,2014,2015,16,Premiership,https://img.a.transfermarkt.technology/portrait/medium/176555-1676562433.jpg?lm=1
Plamen Krachunov,26,Bulgaria,St. Johnstone,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/159977-1723653500.png?lm=1
Michael Doyle,33,Ireland,St. Johnstone,2015,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_10025_350_2013_09_24_1.jpg?lm=1
Craig Samson,30,Scotland,Kilmarnock FC,2013,2015,75,Premiership,https://img.a.transfermarkt.technology/portrait/medium/12752-1623746887.jpg?lm=1
Craig Samson,18,Scotland,Kilmarnock FC,2003,2003,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/12752-1623746887.jpg?lm=1
Joe Thomson,18,Scotland,Celtic,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Daniel Bachmann,20,Austria,Ross County,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/120186-1681399443.jpg?lm=1
Aaron Lennox,22,Australia,Aberdeen FC,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ali Coote,17,Scotland,Dundee United,2014,2015,4,Premiership,https://img.a.transfermarkt.technology/portrait/medium/285282-1755220387.jpg?lm=1
Matthew McInally,17,Scotland,Partick Thistle,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Scott McLean,17,Scotland,Kilmarnock FC,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lewis Clark,17,Scotland,Kilmarnock FC,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Euan Spark,18,Scotland,Dundee United,2014,2015,3,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dylan Mackin,18,Scotland,Motherwell FC,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Michael Rose,19,Scotland,Aberdeen FC,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/154219-1663853681.jpg?lm=1
Gary Oliver,19,Scotland,Heart of Midl.,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/223971-1757540720.jpg?lm=1
Gary Oliver,17,Scotland,Heart of Midl.,2013,2013,8,Premiership,https://img.a.transfermarkt.technology/portrait/medium/223971-1757540720.jpg?lm=1
Andy Black,19,Scotland,Dundee FC,2014,2015,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Chris Johnston,20,Scotland,Kilmarnock FC,2011,2015,64,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Luka Tankulic,24,Germany,Dundee FC,2014,2015,27,Premiership,https://img.a.transfermarkt.technology/portrait/medium/72989-1658915800.jpg?lm=1
Rodney Sneijder,24,Netherlands,Dundee United,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_93405_235_2013_07_16_1.jpg?lm=1
Stefan Scepovic,25,Serbia,Celtic,2014,2015,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/71273-1531947800.jpg?lm=1
Anthony Stokes,26,Ireland,Celtic,2011,2015,106,Premiership,https://img.a.transfermarkt.technology/portrait/medium/35587-1600164724.jpg?lm=1
Alan Martin,26,Scotland,Hamilton Acad.,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_37700_1042_2013_09_23_1.jpg?lm=1
Simon Ferry,27,Scotland,Dundee FC,2014,2015,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_42609_1020_2013_09_24_1.jpg?lm=1
Paul Gallacher,35,Scotland,Partick Thistle,2013,2015,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Frazer Wright,36,Scotland,St. Johnstone,2011,2015,109,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lee McCulloch,37,Scotland,Kilmarnock FC,2015,2015,1,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_11360_124_2013_07_25_1.jpg?lm=1
Jason Naismith,20,Scotland,St. Mirren,2013,2014,65,Premiership,https://img.a.transfermarkt.technology/portrait/medium/177020-1481806729.jpg?lm=1
Jason Naismith,17,Scotland,St. Mirren,2011,2011,2,Premiership,https://img.a.transfermarkt.technology/portrait/medium/177020-1481806729.jpg?lm=1
John Sutton,30,England,Motherwell FC,2013,2014,76,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_14735_987_2014_04_08_1.jpg?lm=1
John Sutton,26,England,Motherwell FC,2008,2010,98,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_14735_987_2014_04_08_1.jpg?lm=1
Kenny McLean,22,Scotland,St. Mirren,2010,2014,144,Premiership,https://img.a.transfermarkt.technology/portrait/medium/126600-1701543723.jpg?lm=1
Graeme Shinnie,22,Scotland,Inverness CT,2010,2014,155,Premiership,https://img.a.transfermarkt.technology/portrait/medium/95950-1697115814.jpg?lm=1
Jim McAlister,28,Scotland,Dundee FC,2014,2014,37,Premiership,https://img.a.transfermarkt.technology/portrait/medium/36720-1596698870.jpg?lm=1
Jim McAlister,26,Scotland,Dundee FC,2012,2012,38,Premiership,https://img.a.transfermarkt.technology/portrait/medium/36720-1596698870.jpg?lm=1
Nadir Çiftçi,22,Türkiye,Dundee United,2013,2014,68,Premiership,https://img.a.transfermarkt.technology/portrait/medium/77964-1674900820.jpg?lm=1
Jaroslaw Fojut,26,Poland,Dundee United,2014,2014,36,Premiership,https://img.a.transfermarkt.technology/portrait/medium/34652-1565706103.png?lm=1
Radoslaw Cierzniak,31,Poland,Dundee United,2012,2014,111,Premiership,https://img.a.transfermarkt.technology/portrait/medium/24501-1447257427.jpg?lm=1
Ryan Christie,19,Scotland,Inverness CT,2013,2014,50,Premiership,https://img.a.transfermarkt.technology/portrait/medium/188077-1697450633.jpg?lm=1
Lee Erwin,20,Scotland,Motherwell FC,2013,2014,35,Premiership,https://img.a.transfermarkt.technology/portrait/medium/161484-1625664063.jpg?lm=1
Stephen O'Donnell,22,Scotland,Partick Thistle,2013,2014,61,Premiership,https://img.a.transfermarkt.technology/portrait/medium/186337-1669031807.jpg?lm=1
Marley Watkins,23,Wales,Inverness CT,2013,2014,59,Premiership,https://img.a.transfermarkt.technology/portrait/medium/91315-1547131596.jpg?lm=1
Jeroen Tesselaar,25,Netherlands,St. Mirren,2014,2014,33,Premiership,https://img.a.transfermarkt.technology/portrait/medium/64511-1447921353.jpg?lm=1
Jeroen Tesselaar,22,Netherlands,St. Mirren,2011,2011,33,Premiership,https://img.a.transfermarkt.technology/portrait/medium/64511-1447921353.jpg?lm=1
Filip Kiss,23,Slovakia,Ross County,2013,2014,49,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_90360_603_2013_04_17_1.jpg?lm=1
Robbie Muirhead,18,Scotland,Kilmarnock FC,2012,2014,54,Premiership,https://img.a.transfermarkt.technology/portrait/medium/193885-1757465706.jpg?lm=1
Conrad Balatoni,23,England,Partick Thistle,2013,2014,63,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manuel Pascali,32,Italy,Kilmarnock FC,2008,2014,199,Premiership,https://img.a.transfermarkt.technology/portrait/medium/82244-1538480506.jpg?lm=1
John McGinn,19,Scotland,St. Mirren,2012,2014,87,Premiership,https://img.a.transfermarkt.technology/portrait/medium/193116-1689172405.jpg?lm=1
Sean Kelly,20,Scotland,St. Mirren,2013,2014,63,Premiership,https://img.a.transfermarkt.technology/portrait/medium/226151-1634025398.jpg?lm=1
Kallum Higginbotham,25,England,Partick Thistle,2013,2014,66,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Yoann Arquin,26,Martinique,St. Mirren,2014,2014,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/111837-1447941513.JPG?lm=1
Jason Denayer,19,Belgium,Celtic,2014,2014,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/277114-1716741520.png?lm=1
Stephen Hendrie,19,Scotland,Hamilton Acad.,2014,2014,29,Premiership,https://img.a.transfermarkt.technology/portrait/medium/186269-1570517010.jpg?lm=1
Adam Matthews,22,Wales,Celtic,2011,2014,101,Premiership,https://img.a.transfermarkt.technology/portrait/medium/108878-1629186722.jpg?lm=1
Marc McAusland,25,Scotland,St. Mirren,2010,2014,154,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Marc McAusland,19,Scotland,St. Mirren,2007,2008,6,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jim Goodwin,32,Ireland,St. Mirren,2010,2014,151,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jake Jervis,22,England,Ross County,2014,2014,27,Premiership,https://img.a.transfermarkt.technology/portrait/medium/129074-1602956664.png?lm=1
Gregg Wylde,23,Scotland,St. Mirren,2013,2014,52,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lee Croft,29,England,St. Johnstone,2013,2014,46,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lee Croft,26,England,St. Johnstone,2011,2011,11,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aleksey Eremenko Jr.,31,Finland,Kilmarnock FC,2013,2014,40,Premiership,https://img.a.transfermarkt.technology/portrait/medium/16519-1459944561.png?lm=1
Aleksey Eremenko Jr.,27,Finland,Kilmarnock FC,2010,2010,31,Premiership,https://img.a.transfermarkt.technology/portrait/medium/16519-1459944561.png?lm=1
Nick Ross,22,Scotland,Inverness CT,2010,2014,143,Premiership,https://img.a.transfermarkt.technology/portrait/medium/95949-1720171549.jpg?lm=1
Chris Chantler,23,England,Kilmarnock FC,2014,2014,26,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
James Craigen,23,England,Partick Thistle,2013,2014,57,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Stevie Mallan,18,Scotland,St. Mirren,2014,2014,25,Premiership,https://img.a.transfermarkt.technology/portrait/medium/331089-1629974566.png?lm=1
Dan Twardzik,23,Czech Republic,Motherwell FC,2013,2014,30,Premiership,https://img.a.transfermarkt.technology/portrait/medium/23817-1554887742.jpg?lm=1
Brian Graham,26,Scotland,St. Johnstone,2014,2014,25,Premiership,https://img.a.transfermarkt.technology/portrait/medium/36709-1743657005.jpg?lm=1
John Guidetti,22,Sweden,Celtic,2014,2014,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/98596-1718958446.jpg?lm=1
Sammy Clingan,30,Northern Ireland,Kilmarnock FC,2012,2014,56,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dean Brill,28,England,Inverness CT,2013,2014,61,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jason Scotland,35,Trinidad and Tobago,Hamilton Acad.,2014,2014,24,Premiership,https://img.a.transfermarkt.technology/portrait/medium/12807-1719454856.jpg?lm=1
Mark Ridgers,23,Scotland,St. Mirren,2014,2014,23,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Joe Cardle,27,England,Ross County,2014,2014,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Scott Fox,27,Scotland,Partick Thistle,2013,2014,43,Premiership,https://img.a.transfermarkt.technology/portrait/medium/60923-1624369012.jpg?lm=1
David Clarkson,28,Scotland,Dundee FC,2014,2014,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mickaël Antoine-Curier,31,Guadeloupe,Hamilton Acad.,2014,2014,22,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mickaël Antoine-Curier,27,Guadeloupe,Hamilton Acad.,2009,2010,39,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Simon Ramsden,32,England,Motherwell FC,2012,2014,69,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_13919_987_2014_02_19_1.jpg?lm=1
Mark Brown,33,Scotland,Ross County,2012,2014,63,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_14690_2759_2014_02_19_1.jpg?lm=1
Fraser Kerr,21,Scotland,Motherwell FC,2012,2014,53,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_120967_987_2014_02_19_1.jpg?lm=1
Graham Carey,25,Ireland,Ross County,2013,2014,57,Premiership,https://img.a.transfermarkt.technology/portrait/medium/80339-1624292253.png?lm=1
Willie Dyer,27,Scotland,Dundee FC,2014,2014,21,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Richard Brittain,30,Scotland,Ross County,2012,2014,89,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Thomas Reilly,19,Scotland,St. Mirren,2011,2014,41,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Callum Ball,21,England,St. Mirren,2014,2014,20,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Craig Reid,28,Scotland,Motherwell FC,2013,2014,34,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mark O'Brien,21,Ireland,Motherwell FC,2014,2014,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Stuart Carswell,21,Scotland,Motherwell FC,2010,2014,87,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Gary Miller,27,Scotland,St. Johnstone,2012,2014,61,Premiership,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lee Miller,31,Scotland,Kilmarnock FC,2014,2014,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_20980_1220_2013_09_24_1.jpg?lm=1
Nathan Eccleston,23,England,Partick Thistle,2014,2014,19,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_88983_9252_2009_1.jpg?lm=1
Henrik Ojamaa,23,Estonia,Motherwell FC,2014,2014,18,Premiership,https://img.a.transfermarkt.technology/portrait/medium/61666-1709884653.jpg?lm=1
Henrik Ojamaa,21,Estonia,Motherwell FC,2011,2012,55,Premiership,https://img.a.transfermarkt.technology/portrait/medium/61666-1709884653.jpg?lm=1
Martin Boyle,21,Australia,Dundee FC,2014,2014,18,Premiership,https://img.a.transfermarkt.technology/portrait/medium/140554-1668506185.jpg?lm=1
Martin Boyle,19,Australia,Dundee FC,2012,2012,9,Premiership,https://img.a.transfermarkt.technology/portrait/medium/140554-1668506185.jpg?lm=1
Steven Thompson,35,Scotland,St. Mirren,2011,2014,124,Premiership,https://img.a.transfermarkt.technology/portrait/medium/s_9616_465_2013_02_11_1.jpg?lm=1
Lawrence Shankland,18,Scotland,Aberdeen FC,2014,2014,17,Premiership,https://img.a.transfermarkt.technology/portrait/medium/225744-1710925414.jpg?lm=1
