team_name,logo_url
Southampton,https://tmssl.akamaized.net//images/wappen/small/180.png?lm=1444560086
Spezia,https://tmssl.akamaized.net//images/wappen/small/3522_1556530632.png?lm=1556530632
Spezia Calcio,https://tmssl.akamaized.net//images/wappen/small/3522_1688719361.png?lm=1688719361
St. Johnstone,https://tmssl.akamaized.net//images/wappen/small/2578.png?lm=1610822014
St. Mirren,https://tmssl.akamaized.net//images/wappen/small/465.png?lm=1411207682
Stoke City,https://tmssl.akamaized.net//images/wappen/small/512.png?lm=1472243727
Sunderland,https://tmssl.akamaized.net//images/wappen/small/289.png?lm=1485645633
Swansea,https://tmssl.akamaized.net//images/wappen/small/2288_1658400144.png?lm=1658400145
Swindon Town,https://tmssl.akamaized.net//images/wappen/small/352.png?lm=1461358647
Südtirol,https://tmssl.akamaized.net//images/wappen/small/4554.png?lm=1465161205
Taranto,https://tmssl.akamaized.net//images/wappen/small/4093_1572365935.png?lm=1572365935
Ternana,https://tmssl.akamaized.net//images/wappen/small/1103.png?lm=1532531645
Ternana U.,https://tmssl.akamaized.net//images/wappen/small/1103_1532531641.png?lm=1532531642
Torino,https://tmssl.akamaized.net//images/wappen/small/416.png?lm=1438548174
Tottenham,https://tmssl.akamaized.net//images/wappen/small/148.png?lm=1732011953
Trabzonspor,https://tmssl.akamaized.net//images/wappen/small/449.png?lm=1759324895
Trapani,https://tmssl.akamaized.net//images/wappen/small/4331_1628880709.png?lm=1628880710
Treviso,https://tmssl.akamaized.net//images/wappen/small/2251_1558537085.png?lm=1558537085
Triestina,https://tmssl.akamaized.net//images/wappen/small/4271_1440527819.png?lm=1440527819
UC AlbinoLeffe,https://tmssl.akamaized.net//images/wappen/small/4541.png?lm=1695299569
US Palermo,https://tmssl.akamaized.net//images/wappen/small/458_1565704833.png?lm=1565704833
Udinese,https://tmssl.akamaized.net//images/wappen/small/410.png?lm=1688982584
Vanspor,https://tmssl.akamaized.net//images/wappen/small/40181.png?lm=1442358971
Varese,https://tmssl.akamaized.net//images/wappen/small/4361_1447918135.png?lm=1447918135
Venezia,https://tmssl.akamaized.net//images/wappen/small/607.png?lm=1657392944
Verona,https://tmssl.akamaized.net//images/wappen/small/276_1428570719.png?lm=1428570719
