player_name,age,nationality,team_name,start_year,end_year,appearances,league_name,image_url
Roberto Lago,25,Spain,Celta de Vigo,2007,2011,159,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/17491-1447229740.jpg?lm=1
Manu Fernández,25,Spain,Recr. Huelva,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/53293-1446726833.jpg?lm=1
Saúl Berjón,25,Spain,AD Alcorcón,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/74954-1447245923.jpg?lm=1
Ernesto Gómez,26,Spain,CD Guadalajara,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Miquel Robusté,26,Spain,Xerez CD,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manuel Iturra,27,Chile,Real Murcia,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/40428-1449132499.jpg?lm=1
Roberto García,31,Spain,SD Huesca,2010,2011,73,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Roberto García,37,Spain,SD Huesca,2008,2010,69,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Roberto García,35,Spain,SD Huesca,2008,2008,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mario Bermejo,32,Spain,Celta de Vigo,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_51545_940_2012_3.jpg?lm=1
Mariano,33,Spain,FC Cartagena,2009,2011,108,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Richi,34,Spain,Real Murcia,2011,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/8003-1491232806.jpg?lm=1
Richi,29,Spain,Real Murcia,2004,2006,117,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/8003-1491232806.jpg?lm=1
Richi,25,Spain,Real Murcia,2002,2002,13,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/8003-1491232806.jpg?lm=1
Hugo Mallo,20,Spain,Celta de Vigo,2009,2011,87,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/119905-1735061797.jpg?lm=1
Diego Mariño,21,Spain,Villarreal CF B,2010,2011,72,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/59349-1664288504.jpg?lm=1
Dani Nieto,20,Spain,Girona,2011,2011,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/67544-1700240772.png?lm=1
Juan Villar,23,Spain,Recr. Huelva,2010,2011,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/85500-1662973495.png?lm=1
Jesús Tato,27,Spain,Xerez CD,2011,2011,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Chus Herrero,27,Spain,FC Cartagena,2009,2011,77,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dimas Delgado,28,Spain,FC Cartagena,2011,2011,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Javier Portillo,29,Spain,UD Las Palmas,2011,2011,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/7532-1729675008.jpg?lm=1
Rodri Gimeno,31,Spain,Gimnàstic,2010,2011,53,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Abraham Paz,32,Spain,FC Cartagena,2011,2011,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Airam Cabrera,23,Spain,Villarreal CF B,2010,2011,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/129149-1545069606.jpg?lm=1
Leandro Cabrera,20,Uruguay,CD Numancia,2011,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/102423-1747343579.jpg?lm=1
Lassad Nouioui,25,Tunisia,Dep. La Coruña,2011,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ramón Arcas,20,Spain,Recr. Huelva,2011,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mauro Quiroga,21,Argentina,UD Las Palmas,2010,2011,55,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/158770-1579704393.png?lm=1
Dani Toribio,22,Spain,Villarreal CF B,2011,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/65303-1623938376.jpg?lm=1
Oier Sanjurjo,25,Spain,Celta de Vigo,2011,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/63040-1490624068.jpg?lm=1
David Fernández,26,Spain,CD Guadalajara,2011,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/59371-1623919666.jpg?lm=1
Mehdi Nafti,32,Tunisia,Real Valladolid,2010,2011,51,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Fernando Morán,35,Spain,Gimnàstic,2009,2011,105,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aitor Tornavaca,35,Spain,Recr. Huelva,2009,2011,109,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aitor Tornavaca,29,Spain,Recr. Huelva,2004,2005,66,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lucas Porcar,21,Spain,Villarreal CF B,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Javi Hervás,22,Spain,Córdoba CF,2010,2011,33,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alberto Bueno,23,Spain,Real Valladolid,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/45335-1542121266.jpg?lm=1
Hernán Bernardello,24,Argentina,UD Almería,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/55860-1489609663.jpg?lm=1
Tiago Gomes,25,Portugal,Hércules CF,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_42968_2784_2013_10_04_1.jpg?lm=1
Tiago Gomes,23,Portugal,Hércules CF,2009,2009,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_42968_2784_2013_10_04_1.jpg?lm=1
Álvaro Antón,27,Spain,FC Cartagena,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Toni Moral,29,Spain,FC Cartagena,2010,2011,69,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Isaac Jové,31,Spain,Real Murcia,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Isaac Jové,29,Spain,Real Murcia,2009,2009,34,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Diego Jiménez,32,Spain,CD Alcoyano,2011,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Capi,34,Spain,Xerez CD,2010,2011,59,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Martí Riverola,20,Spain,Barcelona B,2010,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/143863-1417079415.jpg?lm=1
Urko Vera,24,Spain,Hércules CF,2011,2011,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Henok Goitom,26,Eritrea,UD Almería,2011,2011,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/6838-1476302936.jpg?lm=1
Nauzet Alemán,26,Spain,Real Valladolid,2010,2011,64,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/45775-1447321275.jpg?lm=1
Pablo Redondo,29,Spain,Xerez CD,2010,2011,73,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Moha,33,Morocco,Girona,2009,2011,101,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Adrián Luna,19,Uruguay,Gimnàstic,2011,2011,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/131113-1701328770.jpg?lm=1
Jonathan dos Santos,21,Mexico,Barcelona B,2010,2011,62,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/60445-1618677798.JPG?lm=1
Toni Dovale,21,Spain,Celta de Vigo,2009,2011,58,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/119878-1585668096.jpg?lm=1
Aarón Ñíguez,22,Spain,UD Almería,2011,2011,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/57943-1583322775.jpg?lm=1
Jorge Morcillo,25,Spain,CD Alcoyano,2011,2011,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Charles,27,Brazil,Córdoba CF,2010,2011,66,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/154059-1447239140.jpg?lm=1
Riki,30,Spain,Dep. La Coruña,2011,2011,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_23102_16795_2013_10_17_1.jpg?lm=1
Roberto Peragón,33,Spain,Gimnàstic,2011,2011,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mingo,34,Spain,Gimnàstic,2007,2011,132,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Andres Tuñez,24,Venezuela,Celta de Vigo,2009,2011,52,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/72087-1663334374.JPG?lm=1
Joselu Moreno,20,Spain,Villarreal CF B,2009,2011,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/143044-1686218288.jpg?lm=1
Jaume Costa,23,Spain,Villarreal CF B,2010,2011,65,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/65318-1745337900.jpg?lm=1
Fran Miranda,23,Spain,CD Alcoyano,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Diego Herner,27,Argentina,UD Las Palmas,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Arzu,30,Spain,Gimnàstic,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Albert Puigdollers,30,Spain,CE Sabadell,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Iván Amaya,32,Spain,Real Murcia,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pedro Mairata,32,Spain,Gimnàstic,2007,2011,133,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/51539-1418483874.jpg?lm=1
Sebastián Corona,34,Spain,SD Huesca,2008,2011,118,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Fernando Maestro,37,Spain,CD Alcoyano,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ximo Navarro,21,Spain,Recr. Huelva,2011,2011,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/184767-1647530854.jpg?lm=1
Carlos Carmona,23,Spain,Barcelona B,2010,2011,55,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/71394-1447318924.jpg?lm=1
Natxo Insa,25,Malaysia,Celta de Vigo,2011,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_57808_589_2014_02_11_1.jpg?lm=1
David Rodríguez,25,Spain,Celta de Vigo,2010,2011,65,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_57950_940_2012_1.jpg?lm=1
David Rodríguez,22,Spain,Celta de Vigo,2008,2008,36,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_57950_940_2012_1.jpg?lm=1
Perico,26,Spain,Elche CF,2011,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aarón Bueno,27,Spain,CE Sabadell,2011,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Miki Martínez,27,Spain,CD Alcoyano,2011,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dani Tortolero,29,Spain,Girona,2009,2011,69,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Felipe Sanchón,29,Spain,Hércules CF,2011,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Borja Oubiña,29,Spain,Celta de Vigo,2010,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_15715_940_2012_3.jpg?lm=1
Borja Oubiña,26,Spain,Celta de Vigo,2007,2008,16,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_15715_940_2012_3.jpg?lm=1
Borja Oubiña,22,Spain,Celta de Vigo,2004,2004,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_15715_940_2012_3.jpg?lm=1
Borja Pérez,29,Spain,AD Alcorcón,2010,2011,65,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Omar Ramos,23,Spain,SD Huesca,2011,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/58112-1490622516.jpg?lm=1
Florian Lejeune,20,France,Villarreal CF B,2011,2011,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/127108-1496825998.jpg?lm=1
Sergi Enrich,21,Spain,Recr. Huelva,2011,2011,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/81988-1758268366.png?lm=1
Fidel,21,Spain,Recr. Huelva,2009,2011,56,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/149231-1745339633.jpg?lm=1
Iriome González,24,Spain,Villarreal CF B,2011,2011,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manolo Reina,26,Spain,FC Cartagena,2011,2011,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/29051-1583333392.jpg?lm=1
Zé Castro,28,Portugal,Dep. La Coruña,2011,2011,27,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/13872-1550846630.jpg?lm=1
Txiki,31,Spain,FC Cartagena,2009,2011,82,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pere Martínez,19,Spain,Villarreal CF B,2011,2011,26,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/175119-1717538935.png?lm=1
Yoel Rodríguez,22,Spain,Celta de Vigo,2009,2011,42,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/58115-1447247519.jpg?lm=1
Tuni,29,Spain,Gimnàstic,2010,2011,37,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Francisco Maldonado,30,Spain,FC Cartagena,2010,2011,28,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manu Trigueros,19,Spain,Villarreal CF B,2010,2011,26,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/188854-1636627198.jpg?lm=1
Víctor Laguardia,21,Spain,UD Las Palmas,2011,2011,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/67080-1647530160.jpg?lm=1
Álvaro Rey,21,Spain,Gimnàstic,2010,2011,54,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/168856-1690532142.jpg?lm=1
César Remón,25,Spain,CD Alcoyano,2011,2011,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Paco Esteban,29,Spain,CD Alcoyano,2011,2011,25,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Sergio Juste,19,Spain,Gimnàstic,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Sergio Juste,16,Spain,Gimnàstic,2008,2008,1,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Marquitos,24,Spain,Real Valladolid,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/38998-1550672545.png?lm=1
Sergio Suárez,24,Spain,UD Las Palmas,2007,2011,115,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/57906-1669630507.jpg?lm=1
Ruymán Hernández,24,Spain,UD Las Palmas,2010,2011,59,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ruymán Hernández,21,Spain,UD Las Palmas,2007,2008,9,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aritz Borda,26,Spain,Recr. Huelva,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_64381_2784_2013_10_04_1.jpg?lm=1
Iñigo Díaz de Cerio,27,Spain,CD Numancia,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Cristian Bustos,28,Spain,Celta de Vigo,2009,2011,90,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_57922_940_2012_2.jpg?lm=1
Jorge Rojas,28,Spain,CD Alcoyano,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Fernando Martín,29,Spain,CD Alcoyano,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Kike Mateo,31,Spain,Elche CF,2010,2011,51,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manuel Carrión,32,Spain,CD Alcoyano,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Asier Goiria,30,Spain,Girona,2011,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Choco Lozano,18,Honduras,CD Alcoyano,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/131275-1674833433.jpg?lm=1
Marc Bartra,20,Spain,Barcelona B,2010,2011,51,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/99922-1724053472.jpg?lm=1
Moi Gómez,17,Spain,Villarreal CF B,2010,2011,24,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/175449-1664970613.jpg?lm=1
Manu Molina,19,Spain,SD Huesca,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/160671-1725885723.jpg?lm=1
Galder Cerrajería,22,Spain,Real Murcia,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Aythami Artiles,25,Spain,Dep. La Coruña,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/44735-1447321287.jpg?lm=1
Armando Lozano,26,Spain,Barcelona B,2010,2011,35,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/29068-1613242426.jpg?lm=1
Ander Gago,26,Spain,CD Guadalajara,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juan Pedro Pina,26,Spain,CD Alcoyano,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Oriol Lozano,30,Spain,Real Murcia,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_25413_10719_2012_1.jpg?lm=1
Dani Bautista,30,Spain,UD Almería,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jorge Luque,30,Spain,Elche CF,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alejandro Campano,32,Spain,Xerez CD,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Edu Navarro,32,Spain,CD Numancia,2009,2011,78,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Josetxo,34,Spain,SD Huesca,2011,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rodri,25,Spain,CD Guadalajara,2011,2011,22,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lolo Pavón,27,Spain,CD Numancia,2009,2011,69,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lolo Pavón,23,Spain,CD Numancia,2007,2007,29,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Prieto,28,Spain,Córdoba CF,2011,2011,22,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/35569-1473607547.JPG?lm=1
Antonio Cañadas,32,Spain,CD Alcoyano,2011,2011,22,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rafael Sastre,35,Spain,SD Huesca,2011,2011,22,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Martín Montoya,20,Spain,Barcelona B,2010,2011,51,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/68645-1691487947.jpg?lm=1
Gorka Kijera,25,Spain,FC Cartagena,2011,2011,21,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/71803-1664570965.jpg?lm=1
Roberto Santamaría,26,Spain,Girona,2010,2011,54,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Carlos Bellvís,26,Spain,Celta de Vigo,2011,2011,21,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/51550-1623919862.jpg?lm=1
Javier Carpio,27,Spain,Elche CF,2010,2011,56,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Borja Fernández,30,Spain,Dep. La Coruña,2011,2011,21,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/7512-1541147789.jpg?lm=1
Javi Baraja,30,Spain,Real Valladolid,2010,2011,50,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_29061_366_2013_10_17_1.jpg?lm=1
Javi Baraja,25,Spain,Real Valladolid,2005,2006,30,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_29061_366_2013_10_17_1.jpg?lm=1
Guille Roldán,30,Spain,CD Alcoyano,2011,2011,21,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Tote,32,Spain,Hércules CF,2011,2011,21,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Tote,30,Spain,Hércules CF,2006,2009,125,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dani Abalo,23,Spain,Celta de Vigo,2007,2011,120,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/57956-1444744819.jpg?lm=1
Óscar Díaz,27,Spain,Xerez CD,2010,2011,61,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_30802_3302_2012_1.jpg?lm=1
José Luis Acciari,32,Argentina,Girona,2011,2011,21,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/7992-1491232656.jpg?lm=1
Santiago Acasiete,33,Peru,UD Almería,2011,2011,20,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/30563-1678996312.jpg?lm=1
Santiago Acasiete,28,Peru,UD Almería,2004,2006,80,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/30563-1678996312.jpg?lm=1
Borja Bastón,18,Spain,Real Murcia,2011,2011,20,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/85324-1447245917.jpg?lm=1
Manuel Redondo,26,Spain,CE Sabadell,2011,2011,20,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manolo Gaspar,30,Spain,FC Cartagena,2011,2011,20,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Berry Powel,31,Netherlands,Gimnàstic,2010,2011,60,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mario Rosas,31,Spain,SD Huesca,2011,2011,20,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/51412-1723456767.jpg?lm=1
Alejandro Zambrano,19,Spain,Recr. Huelva,2011,2011,19,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Guillem Truyols,21,Spain,Villarreal CF B,2010,2011,31,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rúper,24,Spain,Elche CF,2011,2011,19,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nacho Zabal,24,Spain,CD Numancia,2011,2011,19,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Aganzo,30,Spain,Hércules CF,2011,2011,19,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/7821-1723457276.jpg?lm=1
Héctor Font,27,Spain,FC Cartagena,2011,2011,19,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manucho,28,Angola,Real Valladolid,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/64484-1447238275.jpg?lm=1
Toño García,21,Spain,Villarreal CF B,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/125931-1447315956.jpg?lm=1
Marcos Gullón,22,Spain,Villarreal CF B,2009,2011,82,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/73254-1473749702.jpg?lm=1
Sergio Álvarez,24,Spain,Celta de Vigo,2010,2011,19,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/45912-1447159663.jpg?lm=1
Braulio Nóbrega,25,Spain,FC Cartagena,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manuel Ruz,25,Spain,Gimnàstic,2010,2011,23,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manuel Ruz,19,Spain,Gimnàstic,2005,2005,14,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juan Quero,26,Spain,Córdoba CF,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/51476-1550047154.jpg?lm=1
Joseba Arriaga,28,Spain,CD Guadalajara,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Josemi,31,Spain,FC Cartagena,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
David Català,31,Spain,Celta de Vigo,2009,2011,77,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juanma Barrero,31,Spain,FC Cartagena,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Claudio Morel Rodríguez,33,Paraguay,Dep. La Coruña,2011,2011,18,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/7924-1697732181.jpg?lm=1
Marc Fernández,21,Spain,FC Cartagena,2011,2011,17,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Álex Ortiz,25,Spain,Gimnàstic,2010,2011,32,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juan Aguilera,25,Spain,Real Murcia,2011,2011,17,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/75820-1623919431.jpg?lm=1
Juan Aguilera,23,Spain,Real Murcia,2009,2009,4,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/75820-1623919431.jpg?lm=1
David Torres,25,Spain,CD Alcoyano,2011,2011,17,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Saúl,26,Spain,Dep. La Coruña,2011,2011,17,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/s_56130_897_2012_2.jpg?lm=1
Samuel Baños,31,Spain,CE Sabadell,2011,2011,17,LaLiga2,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
