team_name,logo_url
Erzgebirge Aue,https://tmssl.akamaized.net//images/wappen/small/94.png?lm=1402669560
Erzurumspor,https://tmssl.akamaized.net//images/wappen/small/1766.png?lm=1441254150
Eskisehirspor,https://tmssl.akamaized.net//images/wappen/small/825.png?lm=1408653830
Espanyol,https://tmssl.akamaized.net//images/wappen/small/714.png?lm=1406966369
Español,https://tmssl.akamaized.net//images/wappen/small/714.png?lm=1406966369
Espinho,https://tmssl.akamaized.net//images/wappen/small/3265.png?lm=1486317153
Estoril,https://tmssl.akamaized.net//images/wappen/small/1465.png?lm=1534340702
Estrela Amadora,https://tmssl.akamaized.net//images/wappen/small/2431.png?lm=1743687810
Everton,https://tmssl.akamaized.net//images/wappen/small/29.png?lm=1445949846
Exc. Mouscron,https://tmssl.akamaized.net//images/wappen/small/1433.png?lm=1635927565
Excelsior,https://tmssl.akamaized.net//images/wappen/small/798.png?lm=1626701001
Extremadura,https://tmssl.akamaized.net//images/wappen/small/811.png?lm=1468151471
Eyüpspor,https://tmssl.akamaized.net//images/wappen/small/7160.png?lm=1753429120
F. Düsseldorf,https://tmssl.akamaized.net//images/wappen/small/38.png?lm=1405514004
FC 08 Homburg,https://tmssl.akamaized.net//images/wappen/small/459_1400763606.png?lm=1400763604
FC Andorra,https://tmssl.akamaized.net//images/wappen/small/10718.png?lm=1652807647
FC Annecy,https://tmssl.akamaized.net//images/wappen/small/30204.png?lm=1720884905
FC Brüssel,https://tmssl.akamaized.net//images/wappen/small/3898_1464359162.png?lm=1464359162
FC Cartagena,https://tmssl.akamaized.net//images/wappen/small/7077.png?lm=1707084533
FC Chambly Oise,https://tmssl.akamaized.net//images/wappen/small/35012.png?lm=1578222056
FC Crotone,https://tmssl.akamaized.net//images/wappen/small/4083_1590563046.png?lm=1590563026
FC Den Bosch,https://tmssl.akamaized.net//images/wappen/small/404.png?lm=1405109468
FC Den Haag,https://tmssl.akamaized.net//images/wappen/small/1268_1400663475.png?lm=1400663474
FC Dordrecht,https://tmssl.akamaized.net//images/wappen/small/1455_1658318183.png?lm=1658318183
FC Emmen,https://tmssl.akamaized.net//images/wappen/small/1283_1750407474.png?lm=1750407475
FC Empoli,https://tmssl.akamaized.net//images/wappen/small/749.png?lm=1626441481
FC Grenoble I.,https://tmssl.akamaized.net//images/wappen/small/1290_1662147966.png?lm=1662147967
FC Groningen,https://tmssl.akamaized.net//images/wappen/small/202.png?lm=1657052745
FC Gueugnon,https://tmssl.akamaized.net//images/wappen/small/1397_1676507212.png?lm=1676507213
FC Gütersloh,https://tmssl.akamaized.net//images/wappen/small/220_1411201841.png?lm=1411201841
FC Ingolstadt,https://tmssl.akamaized.net//images/wappen/small/4795.png?lm=1746777235
FC Istres,https://tmssl.akamaized.net//images/wappen/small/2580_1486126631.png?lm=1486126631
FC Lorient,https://tmssl.akamaized.net//images/wappen/small/1158.png?lm=1406642498
FC Martigues,https://tmssl.akamaized.net//images/wappen/small/1165_1486466946.png?lm=1486466946
FC Metz,https://tmssl.akamaized.net//images/wappen/small/347.png?lm=1625391843
FC Nantes,https://tmssl.akamaized.net//images/wappen/small/995.png?lm=1581355747
FC Remscheid,https://tmssl.akamaized.net//images/wappen/small/662.png?lm=1425199515
FC Rouen 1899,https://tmssl.akamaized.net//images/wappen/small/1564_1487600560.png?lm=1487600560
FC Schalke 04,https://tmssl.akamaized.net//images/wappen/small/33.png?lm=1656580846
FC Sochaux,https://tmssl.akamaized.net//images/wappen/small/750_1439104451.png?lm=1439104451
FC Sète 34,https://tmssl.akamaized.net//images/wappen/small/3520.png?lm=1620761688
FC Tours,https://tmssl.akamaized.net//images/wappen/small/3161_1486568512.png?lm=1486568512
FC Volendam,https://tmssl.akamaized.net//images/wappen/small/724.png?lm=1407649576
FC Zwolle,https://tmssl.akamaized.net//images/wappen/small/1269.png?lm=1610790473
FCV Dender EH,https://tmssl.akamaized.net//images/wappen/small/9010.png?lm=1449921839
FSV Frankfurt,https://tmssl.akamaized.net//images/wappen/small/293.png?lm=1403095352
FSV Zwickau,https://tmssl.akamaized.net//images/wappen/small/275.png?lm=1605554151
Falkirk,https://tmssl.akamaized.net//images/wappen/small/1191.png?lm=1422899699
Famalicão,https://tmssl.akamaized.net//images/wappen/small/3329.png?lm=1737563329
Farense,https://tmssl.akamaized.net//images/wappen/small/4294.png?lm=1550150253
Feirense,https://tmssl.akamaized.net//images/wappen/small/3349.png?lm=1469968627
Felgueiras,https://tmssl.akamaized.net//images/wappen/small/1701.png?lm=1548960670
Fenerbahçe,https://tmssl.akamaized.net//images/wappen/small/36.png?lm=1753429185
Feralpisalò,https://tmssl.akamaized.net//images/wappen/small/9439.png?lm=1567524224
Fermana,https://tmssl.akamaized.net//images/wappen/small/4033_1455129230.png?lm=1455129227
Feyenoord,https://tmssl.akamaized.net//images/wappen/small/234.png?lm=1721654567
Fiorentina,https://tmssl.akamaized.net//images/wappen/small/430.png?lm=1722844765
Foggia,https://tmssl.akamaized.net//images/wappen/small/704_1584974325.png?lm=1584974325
Fortuna Köln,https://tmssl.akamaized.net//images/wappen/small/92_1583255026.png?lm=1583255026
Fortuna Sittard,https://tmssl.akamaized.net//images/wappen/small/385.png?lm=1610789891
Frankfurt,https://tmssl.akamaized.net//images/wappen/small/24.png?lm=1700074979
Freiburg,https://tmssl.akamaized.net//images/wappen/small/60.png?lm=1517249279
Frosinone,https://tmssl.akamaized.net//images/wappen/small/8970.png?lm=1438547543
Fulham,https://tmssl.akamaized.net//images/wappen/small/931.png?lm=1556831687
G. Ajaccio,https://tmssl.akamaized.net//images/wappen/small/3558.png?lm=1438295959
G. Bordeaux,https://tmssl.akamaized.net//images/wappen/small/40.png?lm=1627322046
GB Oftasspor,https://tmssl.akamaized.net//images/wappen/small/10483_1444093385.png?lm=1444093385
Galatasaray,https://tmssl.akamaized.net//images/wappen/small/141.png?lm=1406739071
Gallipoli,https://tmssl.akamaized.net//images/wappen/small/10348_1585752726.png?lm=1585752726
Gaziantep FK,https://tmssl.akamaized.net//images/wappen/small/2832.png?lm=1753429399
Gaziantepspor,https://tmssl.akamaized.net//images/wappen/small/524.png?lm=1408654192
Genclerbirligi,https://tmssl.akamaized.net//images/wappen/small/820.png?lm=1753429938
Genk,https://tmssl.akamaized.net//images/wappen/small/1184.png?lm=1717666245
Genoa,https://tmssl.akamaized.net//images/wappen/small/252.png?lm=1655305880
Germ. Beerschot,https://tmssl.akamaized.net//images/wappen/small/566_1464081680.png?lm=1464081680
Germinal Ekeren,https://tmssl.akamaized.net//images/wappen/small/566_1632916934.png?lm=1632916934
Getafe,https://tmssl.akamaized.net//images/wappen/small/3709.png?lm=1408655116
Gil Vicente,https://tmssl.akamaized.net//images/wappen/small/2424.png?lm=1624283300
Gillingham,https://tmssl.akamaized.net//images/wappen/small/2814.png?lm=1462393871
Gimnàstic,https://tmssl.akamaized.net//images/wappen/small/5648.png?lm=1437940874
Giresunspor,https://tmssl.akamaized.net//images/wappen/small/11688.png?lm=1667476015
Girona,https://tmssl.akamaized.net//images/wappen/small/12321.png?lm=1730455718
Go Ahead Eagles,https://tmssl.akamaized.net//images/wappen/small/1435.png?lm=1540316767
Granada 74,https://tmssl.akamaized.net//images/wappen/small/3896.png?lm=1468167677
Granada CF,https://tmssl.akamaized.net//images/wappen/small/16795.png?lm=1724157697
Grenoble,https://tmssl.akamaized.net//images/wappen/small/1290_1662147912.png?lm=1662147913
Gretna FC,https://tmssl.akamaized.net//images/wappen/small/3029.png?lm=1447597450
Greuther Fürth,https://tmssl.akamaized.net//images/wappen/small/65.png?lm=1503682935
Grosseto,https://tmssl.akamaized.net//images/wappen/small/4333_1443167400.png?lm=1443167400
Guingamp,https://tmssl.akamaized.net//images/wappen/small/855_1676569872.png?lm=1676569873
Göztepe,https://tmssl.akamaized.net//images/wappen/small/1467.png?lm=1753429550
Hacettepe,https://tmssl.akamaized.net//images/wappen/small/10483.png?lm=1441763512
Hamburg,https://tmssl.akamaized.net//images/wappen/small/41.png?lm=1597319274
Hamilton Acad.,https://tmssl.akamaized.net//images/wappen/small/2999.png?lm=1416263000
Hannover 96,https://tmssl.akamaized.net//images/wappen/small/42_1625586712.png?lm=1625586713
Hansa Rostock,https://tmssl.akamaized.net//images/wappen/small/30_1400665281.png?lm=1400665279
Hatayspor,https://tmssl.akamaized.net//images/wappen/small/7775.png?lm=1753359991
Heart of Midl.,https://tmssl.akamaized.net//images/wappen/small/43.png?lm=1522182618
Heerenveen,https://tmssl.akamaized.net//images/wappen/small/306.png?lm=1655978084
Heidenheim,https://tmssl.akamaized.net//images/wappen/small/2036.png?lm=1685457789
Hellas Verona,https://tmssl.akamaized.net//images/wappen/small/276.png?lm=1617228746
Heracles Almelo,https://tmssl.akamaized.net//images/wappen/small/1304.png?lm=1488213735
Hertha BSC,https://tmssl.akamaized.net//images/wappen/small/44.png?lm=1656580875
Heusden-Zolder,https://tmssl.akamaized.net//images/wappen/small/1417_1464448070.png?lm=1464448070
Hibernian FC,https://tmssl.akamaized.net//images/wappen/small/903.png?lm=1737462058
Hoffenheim,https://tmssl.akamaized.net//images/wappen/small/533.png?lm=1675591766
Holstein Kiel,https://tmssl.akamaized.net//images/wappen/small/269.png?lm=1740400529
Huddersfield,https://tmssl.akamaized.net//images/wappen/small/1110.png?lm=1567439677
Hull City,https://tmssl.akamaized.net//images/wappen/small/3008.png?lm=1562662491
